phase,flux,flux_err
-0.6104404436851183,0.9979144,0.005333894
-0.6104356615905158,0.99635625,0.005344768
-0.6104226038134039,0.9993167,0.0053518023
-0.610340810232745,0.9958775,0.005339731
-0.6103068640560707,0.9998952,0.002415626
-0.6102089576529188,1.0006995,0.0053361324
-0.6102041802138942,0.9934174,0.005349809
-0.6101911238341111,0.9899913,0.0053258548
-0.6101093209405715,0.9995932,0.005339805
-0.6100932146359568,0.9977637,0.0024065957
-0.6099774716203743,1.0029182,0.0053424914
-0.6099726983719564,1.0047706,0.005358142
-0.6099596443197899,0.9913712,0.0053435834
-0.609877831648398,0.99469054,0.0053300285
-0.6097915184455182,1.0022056,0.002235991
-0.6097459860534912,1.0079149,0.005342742
-0.6097412169949901,1.007592,0.0053675277
-0.6097281648054687,0.9973994,0.005354612
-0.6096463423565694,0.990886,0.0053358157
-0.6095145000209468,0.9977608,0.0053312774
-0.6095097351520175,1.0057895,0.0053624655
-0.6094966852918373,1.003424,0.005348904
-0.609414853064741,0.9882443,0.005326487
-0.6092830139884022,0.9984437,0.0053275386
-0.6092782533090448,1.0074903,0.0053571877
-0.6092652053121997,0.992397,0.0053430093
-0.6091833637725674,0.99615324,0.005332509
-0.6091625126217689,1.0054001,0.002419916
-0.6091384631225978,1.0013124,0.0025629674
-0.6090676193593114,0.9965694,0.0024101145
-0.6090515284215191,1.0029758,0.0053309156
-0.6090467719320785,1.001556,0.005359294
-0.6090337257985683,0.99406993,0.005377944
-0.608951874480394,0.99799806,0.0053450973
-0.6089179860402005,0.9973978,0.0024130982
-0.6088200423889747,1.0022447,0.005343816
-0.6088152900901407,1.0056317,0.0053627947
-0.6088022462842471,0.9925338,0.005342761
-0.6087203851882206,0.9952605,0.00533155
-0.6087042993723575,0.996877,0.0024034143
-0.6085885563567751,0.99799955,0.005327423
-0.6085838087135191,1.0046511,0.0053556026
-0.6085707663039197,0.9989207,0.0053497525
-0.608488895896047,1.0059692,0.0053553763
-0.6084026707043577,0.9998311,0.002234408
-0.6083570707892021,0.9934314,0.0053252582
-0.6083523268705465,1.0116328,0.005365977
-0.6083392867892534,0.9968206,0.005351648
-0.6082574066042186,0.9943617,0.0053314227
-0.6081255847573475,0.99534196,0.0053221527
-0.6081208454932352,0.9976989,0.005354872
-0.6081078072749322,0.9928839,0.0053394013
-0.6080259173117001,0.9935785,0.0053416803
-0.6078940987241132,1.0040853,0.005340741
-0.6078893636512974,0.99683267,0.0053475834
-0.6078763272956396,0.9992132,0.005357817
-0.6077944280198715,0.99461997,0.0053364695
-0.6077736229626418,1.0013961,0.0024174796
-0.6077495799908347,0.9978762,0.0025620186
-0.6076786836059256,0.99722993,0.0024097501
-0.6076626126919136,1.0009081,0.005339568
-0.607657882274331,1.0085651,0.005368634
-0.6076448477816632,0.9950864,0.0053387433
-0.6075629387270083,1.0013298,0.005345362
-0.6075291080239853,0.99742424,0.0024116563
-0.6074311271250304,0.99320996,0.0053246897
-0.6074264004317034,0.9984046,0.005353123
-0.6074133682669971,1.0047921,0.0053467145
-0.6073314494355246,0.99448395,0.00533442
-0.6073153841091031,0.9978013,0.0024058118
-0.6071996410935208,1.0020409,0.00532775
-0.6071949185887306,0.995155,0.005345414
-0.6071818887523308,1.0013657,0.0053915847
-0.6070999601430063,1.0021955,0.005403739
-0.6070138229633698,1.0048102,0.0022346375
-0.6069681550602865,0.99278224,0.0053213146
-0.6069634372117643,1.0000776,0.0053549567
-0.6069504087730382,0.9864667,0.0053410074
-0.6068684708508327,1.0012592,0.0053376267
-0.6067366694937482,0.99834573,0.00532406
-0.6067319553694817,0.99858063,0.005351396
-0.606718929258717,1.0010049,0.0053557185
-0.6066369815586592,0.99289757,0.0053374255
-0.6065051834612037,0.99883926,0.0053321123
-0.6065004739928601,0.9909343,0.0053380313
-0.6064874497443957,1.0082992,0.0053600906
-0.6064054922664858,1.0032295,0.0053469352
-0.6063847333038594,0.996596,0.002416825
-0.6063606963928928,0.99817383,0.0025599957
-0.6062897478528848,0.9977943,0.0024096214
-0.6062736974286593,1.0022596,0.0053267376
-0.6062689921509223,1.0006491,0.005352513
-0.6062559697651031,0.9943148,0.0053458842
-0.6061740029743123,0.9937507,0.005331467
-0.6061402300077701,0.9972343,0.0024119662
-0.6060422118617761,1.0047123,0.0053434744
-0.606037510773956,0.993783,0.005351527
-0.6060244902504369,0.998995,0.005345538
-0.6059425136821388,0.99635565,0.0053434093
-0.6059264688461937,1.0007626,0.002408427
-0.6058107258292316,1.0024127,0.005330371
-0.6058060289309832,0.9994683,0.005350727
-0.6057930107357707,0.98202425,0.0053341007
-0.6057110243903103,0.9959754,0.0053384593
-0.6056249756875258,1.0025431,0.0022344803
-0.6055792397966872,0.99914837,0.0053249015
-0.605574547553672,1.002334,0.005360618
-0.6055615312217943,0.99541783,0.0053389454
-0.6054795350974469,1.0133054,0.0053467685
-0.605347754229804,0.9961806,0.0053319694
-0.6053430657113892,0.9973617,0.005351611
-0.6053300512425017,1.0010262,0.0053460784
-0.6052480458059634,0.9901204,0.0053282315
-0.6051162681976044,0.99927735,0.0053256038
-0.6051115838691065,1.0009466,0.00535252
-0.6050985717281805,1.0048702,0.005356109
-0.6050165565131,0.9964755,0.005336918
-0.6049958431804507,1.0019567,0.0024176782
-0.6049718132611297,1.0010827,0.002561172
-0.6049008121005338,0.9963334,0.0024086023
-0.6048847821643701,1.000329,0.00532953
-0.604880102492485,1.0084685,0.005361983
-0.6048670922135143,0.9995251,0.005343465
-0.6047850672212715,0.99992704,0.0053404435
-0.6047513524565262,0.999679,0.002414087
-0.6046532965981768,1.0048813,0.00533489
-0.6046486206495124,0.99016184,0.005341569
-0.6046356122331868,0.9963885,0.0053416053
-0.604553577929098,0.99593896,0.005338723
-0.6045375535819046,0.99955034,0.0024065282
-0.6044218105649425,0.99843866,0.005330578
-0.6044171392722011,0.9998897,0.00535462
-0.6044041327192106,0.9976674,0.005344465
-0.6043220886379593,0.9927544,0.00532686
-0.6042361279455031,0.997804,0.0022341202
-0.6041903245327429,1.0008438,0.0053356844
-0.6041856574299184,0.99371535,0.0053446023
-0.6041726532052343,0.99698883,0.005340564
-0.604090599345096,0.9972299,0.0053411834
-0.6039588389658598,0.9963912,0.005339388
-0.6039541760536418,1.0034944,0.005358071
-0.6039411736912579,0.997081,0.005342193
-0.6038591100536124,1.0095417,0.0053532072
-0.6037273529333154,0.998793,0.0053336285
-0.6037226942110141,0.9952971,0.005346196
-0.6037096937109305,1.0010374,0.0053435806
-0.603627620761094,1.0046322,0.005347349
-0.6036069535220135,1.0002213,0.0024162529
-0.6035829301298838,1.0009377,0.0025623592
-0.6035118763481828,0.9993018,0.0024105024
-0.6034958669007708,0.99600315,0.0053279563
-0.6034912128337029,1.000383,0.0053556124
-0.6034782141962642,0.9973943,0.0053444975
-0.6033961314689205,1.0024385,0.005349863
-0.6033624744399659,0.9993441,0.0024124417
-0.6032643813338877,0.9961112,0.005331565
-0.6032597309907302,1.005357,0.005360689
-0.6032467346826329,0.99980813,0.0053418237
-0.603164642176747,0.9963962,0.0053394465
-0.6031486383176154,1.0007765,0.0024061084
-0.6030328953016881,1.0054128,0.0053334143
-0.6030282496137638,1.0032651,0.0053545763
-0.6030152547026504,1.0015612,0.005349362
-0.6029331528845736,0.9903025,0.0053264517
-0.6028472802039977,0.9970913,0.0022336044
-0.6028014092687988,1.0013237,0.005334411
-0.602796767771826,0.99601203,0.005361481
-0.6027837751886741,0.9982334,0.0053451927
-0.6027016635924001,1.0066285,0.005352646
-0.6025699237022606,1.0032964,0.0053358935
-0.6025652859295432,0.9999482,0.00538265
-0.6025522956746978,0.99725133,0.005346776
-0.6024701743002265,1.0027714,0.0053420523
-0.602338437670061,0.9907518,0.005325572
-0.6023338045532667,1.0195812,0.0054979995
-0.6023208161596867,1.0000631,0.005341302
-0.6022386850083981,1.0074289,0.0053538564
-0.6022180638646111,1.0024298,0.0024191055
-0.6021940469984657,0.9991507,0.0025629348
-0.6021229405954869,0.99763834,0.002410608
-0.6021069516375166,0.9926812,0.005326565
-0.6021023227102942,1.0012133,0.005361702
-0.6020893361793591,1.0072315,0.005364435
-0.6020071957155347,0.9866692,0.005332844
-0.6019735964234059,1.0004884,0.002412706
-0.6018754660706334,0.99794614,0.0053300755
-0.6018708413329827,1.0079734,0.0053599533
-0.6018578566657278,1.0037712,0.0053486745
-0.6017757064240511,0.9948065,0.0053336252
-0.6017597230540161,0.99965686,0.0024066037
-0.6016439800384339,1.0016736,0.0053323125
-0.6016393594907,0.99943614,0.005350139
-0.6016263771517515,0.99929243,0.005350223
-0.6015442171311878,0.99654955,0.005342435
-0.6014584324630097,1.0030686,0.002235176
-0.6014124940051995,1.0035485,0.0053428067
-0.6014078781154584,0.99887794,0.0053488896
-0.6013948971724589,0.99439466,0.0053435694
-0.6013127278393593,1.0015172,0.0053421296
-0.6011810084390061,0.99522525,0.0053269966
-0.6011763962728307,1.0116682,0.00539869
-0.6011634176577927,0.9982582,0.005344981
-0.6010812385471858,0.9873426,0.0053268056
-0.6009495224057719,0.9994429,0.0053311177
-0.6009449148958643,0.9993071,0.005353762
-0.6009319381431265,0.99880433,0.0053505404
-0.6008497492550122,1.0049323,0.0053485953
-0.6008291737415473,1.0027765,0.002419602
-0.6008051638663575,0.9965578,0.002560859
-0.600734004842101,1.0005512,0.0024106046
-0.6007180363735724,1.0032418,0.0053279004
-0.6007134330528916,1.0013832,0.0053609204
-0.6007004586288053,1.0069873,0.0053609223
-0.6006182599628388,1.0031372,0.005340199
-0.6005847184071906,1.002598,0.0024149886
-0.6004865508066892,1.0016539,0.0053355307
-0.6004819516759252,1.0052098,0.0053558806
-0.6004689786498576,0.9993011,0.0053566736
-0.6003867711363267,0.99890095,0.0053343475
-0.600370807790072,0.99991983,0.0024061382
-0.6002550647741447,0.9975151,0.0053503206
-0.6002504698332976,1.0070857,0.005356101
-0.6002374991365711,1.0058761,0.005360973
-0.6001552818444981,1.0086085,0.005355537
-0.6000695847220218,1.0009701,0.002234139
-0.6000235787416002,0.9993528,0.0053265435
-0.6000189879913598,1.0008557,0.005346848
-0.6000060196222499,0.9994188,0.0053482265
-0.5999237925519797,0.9966408,0.0053458773
-0.599792093174717,1.0080981,0.005337443
-0.5997875066140483,0.9977326,0.0053510326
-0.5997745401075837,0.99420625,0.0053417943
-0.5996923032601511,0.99134004,0.0053304024
-0.5995606071425175,1.0073884,0.0053407378
-0.5995560247710758,0.992575,0.005346152
-0.5995430601276011,0.9949378,0.0053372113
-0.5994608139683226,1.0064963,0.005345886
-0.59944028408311,0.99765146,0.0024171777
-0.5994162807345944,0.99251395,0.0025592323
-0.5993450690890603,0.99989915,0.0024099182
-0.5993291211096281,0.9980746,0.005333499
-0.5993245433944543,0.99509984,0.005354079
-0.5993115806132798,0.9986227,0.005348409
-0.5992293246761491,1.0035385,0.005346595
-0.5991958408559468,0.9981858,0.0024118014
-0.5990976355430899,0.99419117,0.0053248415
-0.5990930615525165,1.0025706,0.0053589577
-0.5990801010996485,0.9984138,0.005345144
-0.5989978353839757,0.9913452,0.0053272936
-0.5989818925261278,0.99825746,0.0024090465
-0.5988661495098555,0.9987912,0.0053374567
-0.5988615801755501,0.9999018,0.005358346
-0.5988486211203559,1.0015302,0.005356136
-0.5987663460921471,1.0044029,0.005340079
-0.5986807369805165,1.0010518,0.0022329914
-0.598634663477656,1.0013237,0.005333593
-0.5986300983329225,0.99106795,0.005345813
-0.5986171416053447,0.99907184,0.0053513683
-0.5985348567992838,1.0019423,0.005345761
-0.5984031779107728,0.99833536,0.0053327046
-0.5983986169556111,0.99642056,0.005347323
-0.5983856620906786,0.9883412,0.0053471928
-0.5983033675078002,0.99752766,0.005341978
-0.5981716918782284,1.0001487,0.0053279297
-0.5981671351129835,1.0074632,0.005366297
-0.5981541825770471,1.0001099,0.005348957
-0.5980718782149368,0.99630934,0.005337593
-0.5980513944253626,0.9983632,0.0024160843
-0.5980273976028312,0.99846375,0.0025615874
-0.5979561333363643,0.9969454,0.0024090114
-0.5979402063113453,0.98870313,0.0054083546
-0.597935653736362,1.0022819,0.0053539015
-0.5979227025970646,0.99559116,0.0053356066
-0.5978403889231083,1.000442,0.0053430316
-0.5978069628393866,1.0005326,0.002413538
-0.5977087202788007,1.0074306,0.0053398926
-0.5977041718940792,1.0040507,0.005362937
-0.5976912230827434,0.9990701,0.0053473418
-0.5976088996309348,0.9981427,0.0053357854
-0.5975929772635633,0.99993426,0.0024076034
-0.5974772342466013,1.0048798,0.005332493
-0.5974726900521414,0.99440396,0.0053497823
-0.5974597435680773,1.0070444,0.0053608036
-0.5973774103387613,0.9867338,0.0053245723
-0.5972918897046724,1.0018406,0.002236604
-0.5972457486810978,1.0058646,0.0053332527
-0.5972412086748301,1.0038948,0.0053591505
-0.5972282635877497,0.99498093,0.005345032
-0.5971459210465879,1.0021884,0.0053421548
-0.5970142626488982,1.0003722,0.005339022
-0.5970097268318575,0.999521,0.00534851
-0.5969967840741184,0.9919908,0.0053358185
-0.5969144317544144,0.9948349,0.005332172
-0.5967827766163538,0.99212724,0.005324803
-0.5967782454548911,1.0025735,0.0053582913
-0.5967653045601421,0.9959264,0.00535241
-0.5966829424625859,0.99175906,0.005335286
-0.5966625047665803,1.0003164,0.0024172245
-0.596638514471068,0.991239,0.0025584227
-0.5965671975829786,0.9982477,0.002409818
-0.5965512910494706,0.9968206,0.0053256424
-0.5965467636126083,1.0067236,0.005357868
-0.5965338250465106,0.99382734,0.0053421054
-0.5964514531700674,0.9941837,0.0053372527
-0.5964180848224816,0.99767137,0.002412223
-0.5963198050169262,0.9995193,0.0053253607
-0.596315282235987,1.0008019,0.005363294
-0.5963023450661833,0.99602675,0.0053392765
-0.5962199638782388,0.99534076,0.0053363238
-0.5962040620013438,0.9987564,0.002405478
-0.5960883189843817,1.0026367,0.0053313444
-0.5960838003930142,0.9960517,0.0053535416
-0.596070865551517,0.9959365,0.0053542973
-0.5959884745853756,0.99748653,0.005342026
-0.595903041963167,0.9997798,0.0022354738
-0.5958568334178435,0.9944278,0.0053234166
-0.595852319015358,0.9982689,0.0053520366
-0.5958393860371958,1.0011536,0.005354739
-0.595756985293892,1.0003016,0.0053478307
-0.5956253473846091,1.0009671,0.0053349137
-0.5956208371734202,0.99833024,0.0053455536
-0.5956079060575583,1.0094862,0.005355586
-0.5955254960020634,1.0006496,0.0053435573
-0.5953938613527545,1.0040085,0.005343984
-0.5953893557971437,1.0010544,0.005355691
-0.5953764265435819,0.9985948,0.005349701
-0.5952940067105799,1.0025352,0.0053351736
-0.5952736146421369,0.999956,0.0024167881
-0.5952496313387874,0.9977503,0.002560526
-0.5951782622969788,1.0004008,0.002411723
-0.5951623757851815,0.997152,0.0053232885
-0.595157873954516,1.0020845,0.0053585744
-0.5951449470296056,0.9993119,0.0053534145
-0.5950625174184063,1.0029287,0.00534939
-0.5950292072719277,0.99946636,0.0024127888
-0.5949308897529819,0.9997032,0.005327933
-0.5949263925778945,0.99852556,0.005354893
-0.5949134675149395,0.99773705,0.0053451974
-0.5948310281262328,0.9998167,0.005341722
-0.5948151467370546,0.99614555,0.0024061862
-0.5946994037204375,0.9903744,0.005313947
-0.594694910734922,1.0093349,0.005399625
-0.594681987534612,0.99825925,0.005342949
-0.5945995388347493,0.99577063,0.0053404523
-0.594514194222524,1.001517,0.0022355095
-0.5944679181535544,1.0084488,0.0053454493
-0.5944634288919493,0.99935985,0.00535576
-0.5944505080209805,0.99260396,0.00533883
-0.5943680495425758,1.0012918,0.0053464808
-0.5942364321210098,0.99353933,0.0053245467
-0.5942319475149829,1.0018557,0.0053617107
-0.5942190285066593,1.0048418,0.0053521614
-0.5941365602504023,0.9947972,0.0053409706
-0.5940049460884653,0.99528515,0.0053405906
-0.5940004656730451,0.997651,0.005360979
-0.593987548992683,1.0024318,0.0053487043
-0.5939050709582288,1.0003568,0.005341595
-0.5938847249843895,0.99732983,0.002414625
-0.5938607482075416,1.0014651,0.0025646887
-0.5937893265456626,0.9988115,0.0024096877
-0.5937734605219271,0.99690735,0.005330112
-0.5937689842967686,0.9894369,0.0053424262
-0.5937560690123556,0.99653304,0.0053444793
-0.5936735816660553,0.996638,0.0053379424
-0.5936403292557124,1.002263,0.0024137453
-0.5935419744890378,0.9953552,0.0053262035
-0.593537502453451,0.9986782,0.005350223
-0.5935245894976894,0.9984808,0.005342545
-0.5934420923738819,0.9940747,0.005334425
-0.5934262314727655,0.9974195,0.0024059936
-0.5933104884568382,0.99914587,0.005335865
-0.5933060210761397,0.9937419,0.0053526326
-0.5932931099833681,0.9992208,0.005349346
-0.5932106030817084,0.997892,0.0053432058
-0.5931253464810187,0.99722135,0.0022302587
-0.5930790028892652,0.99577856,0.005324304
-0.5930745392342018,1.0027245,0.0053659747
-0.5930616300040754,0.99855053,0.005350299
-0.5929791137898799,0.99758095,0.0053375233
-0.5928475168570657,1.0011714,0.0053314446
-0.5928430578572355,0.99779665,0.0053539765
-0.5928301504904441,0.9990437,0.005343867
-0.5927476244970165,1.0062542,0.0053513353
-0.5926160308252111,1.0064906,0.0053320145
-0.5926115760146078,1.0025246,0.005352927
-0.592598670975433,1.0064508,0.005356581
-0.5925161352055329,1.0014565,0.0053417203
-0.5924958353259522,0.9994138,0.0024158682
-0.5924718646109796,0.9970806,0.0025607275
-0.5924003907922768,1.0007824,0.0024125366
-0.5923845452586728,0.999639,0.005331303
-0.5923800946383313,0.9984119,0.0053499443
-0.5923671914607669,1.010507,0.005356345
-0.5922846459126696,1.001123,0.0053495835
-0.5922514512388073,1.0023341,0.0024133155
-0.5921530592254385,0.9970451,0.005334494
-0.5921486127953587,1.0010314,0.005351776
-0.5921357114814741,0.99606794,0.0053377887
-0.592053156620841,1.0081223,0.0053555835
-0.5920373162095112,0.99796677,0.0024056595
-0.5919215731935838,0.9957299,0.0053234324
-0.5919171314180474,0.99895537,0.0053522605
-0.5919042319671529,0.99835235,0.0053495956
-0.5918216677943289,1.002038,0.005349241
-0.5917364987389959,1.0002035,0.0022320051
-0.5916900876260108,0.9874406,0.005320036
-0.5916856495757646,0.9956088,0.0053452104
-0.5916727524528317,0.9987531,0.0053518373
-0.5915901785021553,1.00226,0.0053389296
-0.5914586015938113,1.0058837,0.005340258
-0.591454168199488,1.0073575,0.0053657526
-0.591441272473539,0.9976054,0.005343643
-0.5913586892099819,0.9853124,0.005320102
-0.5912271155612668,0.9922076,0.0053219637
-0.5912226863568604,1.0068752,0.0053595053
-0.5912097929588729,1.0008968,0.005348465
-0.5911271999178085,0.9984666,0.0053359666
-0.5911069456678598,1.0009409,0.002416972
-0.591082981478699,0.99579287,0.0025608288
-0.591011455038891,0.997072,0.0024081331
-0.5909956299943837,0.99814826,0.0053345207
-0.5909912045138879,1.003852,0.0053643645
-0.5909783134442066,0.99268806,0.0053434963
-0.5908957106259799,1.0080653,0.0053585577
-0.5908625736885982,1.0000437,0.0024116966
-0.5907641439618392,1.0022799,0.0053372476
-0.5907597231365764,0.99398214,0.0053349216
-0.5907468339312651,1.0039899,0.005357138
-0.5906642213334614,0.9976605,0.005337036
-0.590648400945222,0.9972461,0.0024077499
-0.5905326579292948,0.9947296,0.0053360346
-0.5905282412942937,1.0010959,0.005351368
-0.5905153539519725,1.0002047,0.0053429427
-0.5904327320416329,1.0027125,0.0053373813
-0.5903476514631519,1.0021803,0.0022351237
-0.5903011723627565,1.001728,0.005332417
-0.5902967599183622,1.0047224,0.005359451
-0.5902838744379961,0.9946512,0.0053473706
-0.5902012427487696,0.99381983,0.005333152
-0.5900696863298671,0.9988761,0.0053423843
-0.5900652780767692,0.9954109,0.005354375
-0.5900523949233301,1.0055993,0.0053686257
-0.589969753456941,1.0016984,0.005338838
-0.5898382002976676,1.0044276,0.0053378036
-0.589833796699458,1.0028133,0.0053559383
-0.5898209154086638,1.0063512,0.0053580925
-0.5897382641647676,0.9927081,0.0053271903
-0.5897180560104573,1.0001359,0.0024173968
-0.5896940983469359,0.9975466,0.0025600146
-0.5896225192861951,0.99933875,0.0024098004
-0.5896067147300945,1.006908,0.005335452
-0.5896023148564853,0.99064136,0.0053487225
-0.5895894354290263,0.99448276,0.0053457497
-0.5895067748725942,1.0003183,0.005343021
-0.5894736956716932,1.0007017,0.0024148102
-0.589375228697895,1.0001239,0.0053269994
-0.5893708334795189,0.993496,0.0053489795
-0.5893579559153949,1.0064352,0.0053524193
-0.5892752855807656,0.9896756,0.005330116
-0.5892594856809329,0.9993629,0.0024060968
-0.5891437431310118,0.9986467,0.0053365533
-0.5891393516375811,0.9991967,0.0053536873
-0.5891264764010736,0.9962803,0.005340109
-0.5890437962892819,1.0081817,0.00535563
-0.588958803722164,0.9999759,0.0022344175
-0.5889122570984674,0.9919769,0.005324418
-0.5889078702609596,1.0071818,0.0053626634
-0.5888949964207462,1.0063533,0.0053536748
-0.5888123069964186,1.0026591,0.0053488775
-0.588680771065923,1.0029055,0.005336977
-0.5886763884190218,1.0065007,0.005359438
-0.58866351690608,0.9936498,0.00534394
-0.5885808177045901,0.9999175,0.005340081
-0.5884492854990397,0.99168926,0.0053174347
-0.5884449070417106,0.9986008,0.00535984
-0.5884320373917588,1.0067834,0.0053560743
-0.5883493284124166,1.0009333,0.00534042
-0.5883291658873936,1.0038599,0.0024191036
-0.5883052152148277,0.9989901,0.0025601573
-0.5882335839988155,0.9993515,0.002409721
-0.5882177994664952,0.9933926,0.005328977
-0.5882134251987379,1.0051382,0.0053648227
-0.5882005578781273,0.99569887,0.005341023
-0.5881178391202431,0.99280274,0.0053362576
-0.588084817655133,1.0024703,0.002415879
-0.5879863134339508,0.99954987,0.005342793
-0.5879819438217715,1.0035603,0.005368022
-0.5879690778984897,1.0104568,0.0053666057
-0.5878863498280696,1.0041745,0.005343934
-0.5878705704176785,0.9998883,0.0024071317
-0.5877548278674125,1.0070251,0.0053433753
-0.5877504619791438,1.0010945,0.005353165
-0.5877375983848584,1.0117397,0.005358784
-0.5876548605358962,0.98921263,0.005333859
-0.5875699559815211,0.9980065,0.0022354566
-0.5875233418341783,0.9922047,0.005325677
-0.5875189806028673,0.99840134,0.005377335
-0.5875061188701922,0.9999236,0.005353659
-0.5874233712440676,1.0053616,0.0053430665
-0.5872918558026685,1.0098975,0.0053441194
-0.5872874987598947,1.0049517,0.005357521
-0.587274639355526,1.0043366,0.005353085
-0.5871918819515493,1.0140123,0.005346162
-0.5870603702357854,0.99578345,0.0053280843
-0.5870560173825834,1.0021204,0.0053536147
-0.5870431593755435,1.0078727,0.005348837
-0.5869603926597207,1.0026097,0.005342319
-0.5869402762289563,1.0007174,0.002416011
-0.5869163320828921,0.9978299,0.0025592824
-0.5868446482457748,1.0007683,0.0024099823
-0.5868288842035858,1.0052011,0.0053316276
-0.5868245355403006,1.001487,0.0053557022
-0.5868116798612222,0.9920789,0.0053335214
-0.5867289033668573,0.99784976,0.005335511
-0.5866959401038891,0.9987369,0.0024132652
-0.5865973981703516,0.9975982,0.00533442
-0.5865930536983628,0.996085,0.0053477986
-0.5865802003475908,0.9976367,0.00533857
-0.5864974140750288,0.99191904,0.0053337454
-0.5864816556200856,1.0007629,0.0024065839
-0.5863659126041583,0.99950457,0.0053276024
-0.5863615723213964,1.0033171,0.005366928
-0.5863487203672635,0.9896998,0.005342559
-0.5862659247828553,0.99881107,0.0053352737
-0.5861811087065393,0.9999052,0.002234422
-0.5861344265709238,1.00189,0.005335391
-0.5861300904784238,1.0011873,0.005356127
-0.5861172408525972,1.0053823,0.005354807
-0.5860344359563432,0.99798095,0.00534245
-0.5859029405387244,1.0095294,0.0053451266
-0.5858986091011125,0.99719346,0.005347933
-0.5858857613386209,0.998209,0.0053470586
-0.5858029466641697,1.0063452,0.0053453217
-0.5856714549718411,0.99679285,0.0053248988
-0.5856671272588297,1.0014628,0.005361401
-0.5856542818249896,1.007783,0.005352477
-0.5855714573719962,0.9960749,0.0053466363
-0.5855513865712089,0.99996674,0.0024183567
-0.5855274489511288,0.9996147,0.0025596041
-0.5854557124927339,1.0007218,0.0024126577
-0.5854399689392967,1.0030597,0.005338419
-0.5854356458822083,1.0071447,0.0053600585
-0.585422801845007,1.0007958,0.0053488435
-0.5853399680798228,1.0058931,0.0053465962
-0.5853070620873291,1.0046847,0.0024178298
-0.5852084829067523,1.009526,0.0053517465
-0.5852041640399255,0.9953243,0.0053554904
-0.5851913223303409,1.0015613,0.0053545283
-0.5851084787876493,0.9989688,0.005343151
-0.5850927403568311,1.0018371,0.00240874
-0.5849769973398691,1.0088142,0.0053377408
-0.584972682663649,1.0136496,0.0053609735
-0.5849598428156746,1.0044225,0.0053626997
-0.5848769894958208,0.9995932,0.0053407704
-0.584792260965034,0.99919534,0.002233556
-0.5847455113073247,1.0016763,0.0053381342
-0.5847412008206764,1.0054497,0.0053608706
-0.5847283633016984,1.0044653,0.0053506102
-0.5846455002029574,1.0016475,0.0053391233
-0.5845140257404415,0.99516565,0.005327098
-0.5845097194430202,0.9959862,0.005348625
-0.5844968833220607,0.99873793,0.0053502084
-0.5844140109118188,1.0022753,0.0053439243
-0.584282539708242,1.007713,0.005337778
-0.5842782376010823,0.9968526,0.0053498494
-0.5842654038080844,0.99598134,0.005345822
-0.5841825216196452,1.0006237,0.0053444747
-0.5841624969124266,0.9980664,0.002415729
-0.5841385658193656,1.0002187,0.002561976
-0.5840667767403829,0.9960642,0.0024091823
-0.5840510536750076,0.9965375,0.0053266594
-0.584046756224116,1.0014206,0.0053598816
-0.584033924294453,0.99871624,0.0053488417
-0.5839510323278168,0.9843489,0.005329467
-0.5839181845364301,1.0010436,0.0024135914
-0.5838195681088143,1.0026582,0.0053366837
-0.5838152743814883,1.0017866,0.005355552
-0.5838024443141256,1.009505,0.005360801
-0.5837195430352983,0.9984111,0.0053415257
-0.583703825092542,1.0014988,0.00240983
-0.5835880820755799,1.0014802,0.005340853
-0.583583793004177,0.98988783,0.005341898
-0.5835709647991145,1.0002323,0.0053459764
-0.5834880537434697,0.98637754,0.005319191
-0.5834034132235286,1.0002129,0.0022339595
-0.5833565960433804,1.0045718,0.0053449487
-0.5833523111612043,0.99825144,0.005342564
-0.5833394852854832,0.9969744,0.0053448826
-0.5832565644506065,0.9927666,0.0053299963
-0.5831251104764972,1.0025355,0.0053375196
-0.5831208297849277,0.999244,0.005349766
-0.583108005771162,1.0049193,0.005348205
-0.5830250751587779,1.0107337,0.0055229906
-0.5828936244439529,1.0113345,0.0053355685
-0.582889347942645,1.0077043,0.005371987
-0.5828765257915243,1.0039775,0.0053542815
-0.5827935858666045,1.0036931,0.0053396234
-0.5827736072536445,1.0008662,0.0024160796
-0.5827496826894997,0.9986365,0.0025584318
-0.5826778414536933,0.99943507,0.0024096526
-0.5826621384114083,1.0056249,0.0053439587
-0.5826578665663685,0.999926,0.00535524
-0.5826450462765131,1.009633,0.005363294
-0.5825620965744309,1.0036635,0.0053432654
-0.5825293065202148,1.0041189,0.0024140684
-0.582430652845215,0.9930971,0.0053261523
-0.5824263847233959,1.0095434,0.005368021
-0.5824135667618471,1.0093209,0.005355008
-0.5823306072822574,0.9870737,0.0053207837
-0.582314909828253,1.0021435,0.0024080358
-0.5821991668126706,0.99605656,0.0053257737
-0.5821949033460846,0.9961355,0.005353554
-0.5821820872482156,1.0093274,0.005353518
-0.582099117990084,1.0055091,0.0053505297
-0.5820145654828857,0.99995303,0.0022332377
-0.5819676807801262,1.0051308,0.00534367
-0.5819634215034569,1.0062628,0.0053550843
-0.5819506072685781,1.0208943,0.00540806
-0.5818676286979105,1.0015895,0.0053488025
-0.5817361952132429,1.0063161,0.0053350725
-0.5817319401264904,1.000187,0.005350113
-0.5817191277549467,0.99434805,0.0053369054
-0.5816361398713983,0.9975306,0.0053438316
-0.5815047091806984,0.9960604,0.0053266985
